,title,artists_name,artists_id,album_name,album_img,album_img_phone,album_url,release_date,duration_min,duration_ms,popularity,song_url,song_preview_url,rank,artist_popularity,artist_img_phone,artist_img,artist_url,genre
61,カラメル,もさを。,71KI7v1YqVU8cIFzBl47dh,こいのうた,https://i.scdn.co/image/ab67616d00001e02bc4bd45694b345b9e17bdaa9,https://i.scdn.co/image/ab67616d00004851bc4bd45694b345b9e17bdaa9,https://open.spotify.com/album/4015DFzdg5NzUaR1yT5rcz,2022-12-07,3.48,208840,45,https://open.spotify.com/track/0VYSOSMHXLlrarGmNpLyTT,,28,53.0,https://i.scdn.co/image/ab6761610000f17867c40d3b2e968407aff40b54,https://i.scdn.co/image/ab6761610000517467c40d3b2e968407aff40b54,https://open.spotify.com/artist/71KI7v1YqVU8cIFzBl47dh,Japanese teen pop
62,1分1秒,もさを。,71KI7v1YqVU8cIFzBl47dh,こいのうた,https://i.scdn.co/image/ab67616d00001e02bc4bd45694b345b9e17bdaa9,https://i.scdn.co/image/ab67616d00004851bc4bd45694b345b9e17bdaa9,https://open.spotify.com/album/4015DFzdg5NzUaR1yT5rcz,2022-12-07,3.23,193866,44,https://open.spotify.com/track/2OfUNW3VeJ16EZwEyipNfN,,29,53.0,https://i.scdn.co/image/ab6761610000f17867c40d3b2e968407aff40b54,https://i.scdn.co/image/ab6761610000517467c40d3b2e968407aff40b54,https://open.spotify.com/artist/71KI7v1YqVU8cIFzBl47dh,Japanese teen pop
63,Kimi Ni Saigo No Kuchizuke Wo,majiko,6HX4Jrnb0WhEv9goeGoh6p,Contrast,https://i.scdn.co/image/ab67616d00001e02f672cfe50a513713ea7cdc85,https://i.scdn.co/image/ab67616d00004851f672cfe50a513713ea7cdc85,https://open.spotify.com/album/6zRvJSG5JLRAQ2YAmP8R1a,2015-04-15,4.67,280057,44,https://open.spotify.com/track/5thGRKzxnhbB9nE9tE8MNy,https://p.scdn.co/mp3-preview/a2740a09b4f8ed296b70adf4bf510ce7cd85fb4c?cid=d3f912bd0165481b94eea03be5fb6b38,30,50.0,https://i.scdn.co/image/ab6761610000f178611c3ed4b24306d995a4217f,https://i.scdn.co/image/ab67616100005174611c3ed4b24306d995a4217f,https://open.spotify.com/artist/6HX4Jrnb0WhEv9goeGoh6p,Anime rock
64,Kimi Ni Saigo No Kuchizuke Wo,majiko,6HX4Jrnb0WhEv9goeGoh6p,Contrast,https://i.scdn.co/image/ab67616d00001e02f672cfe50a513713ea7cdc85,https://i.scdn.co/image/ab67616d00004851f672cfe50a513713ea7cdc85,https://open.spotify.com/album/6zRvJSG5JLRAQ2YAmP8R1a,2015-04-15,4.67,280057,44,https://open.spotify.com/track/5thGRKzxnhbB9nE9tE8MNy,https://p.scdn.co/mp3-preview/a2740a09b4f8ed296b70adf4bf510ce7cd85fb4c?cid=d3f912bd0165481b94eea03be5fb6b38,30,50.0,https://i.scdn.co/image/ab6761610000f178611c3ed4b24306d995a4217f,https://i.scdn.co/image/ab67616100005174611c3ed4b24306d995a4217f,https://open.spotify.com/artist/6HX4Jrnb0WhEv9goeGoh6p,J-pixie
65,ヒトミナカ,丁,2FBCBROCrxXD4tC6TmA8t4,ヒトミナカ,https://i.scdn.co/image/ab67616d00001e026742a78c54cd1efeb6911871,https://i.scdn.co/image/ab67616d000048516742a78c54cd1efeb6911871,https://open.spotify.com/album/57HbEIpfJxPB4r3CDf7w0m,2023-01-05,4.21,252546,44,https://open.spotify.com/track/1hmUIz5bJYPrK571kBXFtW,https://p.scdn.co/mp3-preview/c721f4ec0bfd17c2b178782dcf9baf5c01cccb36?cid=d3f912bd0165481b94eea03be5fb6b38,31,26.0,https://i.scdn.co/image/ab6761610000f17840c14c40ba25be4f41e78aa2,https://i.scdn.co/image/ab6761610000517440c14c40ba25be4f41e78aa2,https://open.spotify.com/artist/2FBCBROCrxXD4tC6TmA8t4,
66,Aoiharu,Misekai,3D3rPrHQXf7RGhWPNtVNHk,Aoiharu,https://i.scdn.co/image/ab67616d00001e02462af5a2459fbef0bf3086bc,https://i.scdn.co/image/ab67616d00004851462af5a2459fbef0bf3086bc,https://open.spotify.com/album/3iKkkzM6MXkAYSvYLWTVxN,2022-09-21,2.97,178473,42,https://open.spotify.com/track/3VSNqUnc1KhmPmlZXsbN40,https://p.scdn.co/mp3-preview/54ea3e791e6c5141d38df8bf80f5549472117b85?cid=d3f912bd0165481b94eea03be5fb6b38,32,28.0,https://i.scdn.co/image/ab6761610000f178ab11499d0944de0ad6eebaae,https://i.scdn.co/image/ab67616100005174ab11499d0944de0ad6eebaae,https://open.spotify.com/artist/3D3rPrHQXf7RGhWPNtVNHk,
67,パラレルワールド,YO_CO,1MMwG2KB8SZB9xvvJoXUwQ,パラレルワールド,https://i.scdn.co/image/ab67616d00001e0230559fba5945e8200bda99ab,https://i.scdn.co/image/ab67616d0000485130559fba5945e8200bda99ab,https://open.spotify.com/album/7GlwO4wAZsl284rnspIynx,2021-08-31,4.01,240346,42,https://open.spotify.com/track/1ifGNka9dtB47g2qNZ03CX,https://p.scdn.co/mp3-preview/578f7beb947e1b86799f144ae45428535f99f16a?cid=d3f912bd0165481b94eea03be5fb6b38,33,39.0,https://i.scdn.co/image/ab6761610000f1789e0266b9911a991d12f22ec4,https://i.scdn.co/image/ab676161000051749e0266b9911a991d12f22ec4,https://open.spotify.com/artist/1MMwG2KB8SZB9xvvJoXUwQ,
68,徒花の涙,Wolpis Carter,5gBtcJIa6ZLJB1HUwfik4J,40果実の木,https://i.scdn.co/image/ab67616d00001e0233c686933f4426a507e532f9,https://i.scdn.co/image/ab67616d0000485133c686933f4426a507e532f9,https://open.spotify.com/album/4H75iPe1cjj3mXmsTOjnJ6,2020-03-25,5.35,321226,41,https://open.spotify.com/track/77XY1Q4pTbtwOxNs09w1SL,https://p.scdn.co/mp3-preview/630dcd68e1e8f6eb8c0b9645243dd12650c62fd0?cid=d3f912bd0165481b94eea03be5fb6b38,34,39.0,https://i.scdn.co/image/ab6761610000f178fcba0c2d9ab9a8597b273ce5,https://i.scdn.co/image/ab67616100005174fcba0c2d9ab9a8597b273ce5,https://open.spotify.com/artist/5gBtcJIa6ZLJB1HUwfik4J,Vocaloid
69,ゆずれない,藤川千愛,4KtWUs76w4g6Ck12wskjeg,ゆずれない,https://i.scdn.co/image/ab67616d00001e027f7d2dc7be243ebd61293540,https://i.scdn.co/image/ab67616d000048517f7d2dc7be243ebd61293540,https://open.spotify.com/album/5O8k3vgpZj8lABvvMKQJRd,2022-04-06,3.97,238039,40,https://open.spotify.com/track/64qoBPI0CpORq70mlVrXWr,https://p.scdn.co/mp3-preview/3da4b3d097fd50e475892c9ce8b7b1c190e7fcc7?cid=d3f912bd0165481b94eea03be5fb6b38,35,42.0,https://i.scdn.co/image/ab6761610000f1780e5e298283e222721316827e,https://i.scdn.co/image/ab676161000051740e5e298283e222721316827e,https://open.spotify.com/artist/4KtWUs76w4g6Ck12wskjeg,Anime
70,涙雪,もさを。,71KI7v1YqVU8cIFzBl47dh,こいのうた,https://i.scdn.co/image/ab67616d00001e02bc4bd45694b345b9e17bdaa9,https://i.scdn.co/image/ab67616d00004851bc4bd45694b345b9e17bdaa9,https://open.spotify.com/album/4015DFzdg5NzUaR1yT5rcz,2022-12-07,3.05,183093,40,https://open.spotify.com/track/1sfksBbOwxPxGB6TGIX98Z,,36,53.0,https://i.scdn.co/image/ab6761610000f17867c40d3b2e968407aff40b54,https://i.scdn.co/image/ab6761610000517467c40d3b2e968407aff40b54,https://open.spotify.com/artist/71KI7v1YqVU8cIFzBl47dh,Japanese teen pop
71,Living in a world without magic,Euluca Lab.,5uKsm1jCkFYftiMNBIYyCv,Living in a world without magic,https://i.scdn.co/image/ab67616d00001e0204c5d598c9904d6264dad755,https://i.scdn.co/image/ab67616d0000485104c5d598c9904d6264dad755,https://open.spotify.com/album/4LvbF5EYHTfjQhroXk9zoN,2022-07-02,5.56,333690,40,https://open.spotify.com/track/58m7EcdNNhjgI0VklL0UP6,https://p.scdn.co/mp3-preview/7d1f1b7c04628632770a8d6df7f6ec549958416c?cid=d3f912bd0165481b94eea03be5fb6b38,37,25.0,https://i.scdn.co/image/ab67616d0000485104c5d598c9904d6264dad755,https://i.scdn.co/image/ab67616d00001e0204c5d598c9904d6264dad755,https://open.spotify.com/artist/5uKsm1jCkFYftiMNBIYyCv,
72,透明な世界,Little Glee Monster,2N19kPGlqKY8GiyE4DkAtp,透明な世界,https://i.scdn.co/image/ab67616d00001e02363194dd44262337d1b03f26,https://i.scdn.co/image/ab67616d00004851363194dd44262337d1b03f26,https://open.spotify.com/album/5UIoqGhZcqn5XFa1CwWx7I,2021-11-03,4.06,243628,39,https://open.spotify.com/track/6MjG6j8Iuea6XL9cp1aUec,https://p.scdn.co/mp3-preview/4079a72b288884a5c32d37594a2e634d773f5fd3?cid=d3f912bd0165481b94eea03be5fb6b38,38,52.0,https://i.scdn.co/image/ab6761610000f1785a966e1bd74269f2d7360886,https://i.scdn.co/image/ab676161000051745a966e1bd74269f2d7360886,https://open.spotify.com/artist/2N19kPGlqKY8GiyE4DkAtp,J-pop
73,透明な世界,Little Glee Monster,2N19kPGlqKY8GiyE4DkAtp,透明な世界,https://i.scdn.co/image/ab67616d00001e02363194dd44262337d1b03f26,https://i.scdn.co/image/ab67616d00004851363194dd44262337d1b03f26,https://open.spotify.com/album/5UIoqGhZcqn5XFa1CwWx7I,2021-11-03,4.06,243628,39,https://open.spotify.com/track/6MjG6j8Iuea6XL9cp1aUec,https://p.scdn.co/mp3-preview/4079a72b288884a5c32d37594a2e634d773f5fd3?cid=d3f912bd0165481b94eea03be5fb6b38,38,52.0,https://i.scdn.co/image/ab6761610000f1785a966e1bd74269f2d7360886,https://i.scdn.co/image/ab676161000051745a966e1bd74269f2d7360886,https://open.spotify.com/artist/2N19kPGlqKY8GiyE4DkAtp,J-pop girl group
74,ハレルヤ,もさを。,71KI7v1YqVU8cIFzBl47dh,こいのうた,https://i.scdn.co/image/ab67616d00001e02bc4bd45694b345b9e17bdaa9,https://i.scdn.co/image/ab67616d00004851bc4bd45694b345b9e17bdaa9,https://open.spotify.com/album/4015DFzdg5NzUaR1yT5rcz,2022-12-07,3.82,228920,39,https://open.spotify.com/track/79Gs3Dj8FHN2dZoSjqYNqr,,39,53.0,https://i.scdn.co/image/ab6761610000f17867c40d3b2e968407aff40b54,https://i.scdn.co/image/ab6761610000517467c40d3b2e968407aff40b54,https://open.spotify.com/artist/71KI7v1YqVU8cIFzBl47dh,Japanese teen pop
75,104Hz,Misekai,3D3rPrHQXf7RGhWPNtVNHk,104Hz,https://i.scdn.co/image/ab67616d00001e0274b34f08e040d200f7b55f02,https://i.scdn.co/image/ab67616d0000485174b34f08e040d200f7b55f02,https://open.spotify.com/album/521E7udOA5SZKwBfHo06D6,2022-11-23,4.54,272270,38,https://open.spotify.com/track/2Tq2euEjgAL8NZdI5VyvaY,https://p.scdn.co/mp3-preview/5f88eceea594cadc5dbfa1416cb000e8a98bc719?cid=d3f912bd0165481b94eea03be5fb6b38,40,28.0,https://i.scdn.co/image/ab6761610000f178ab11499d0944de0ad6eebaae,https://i.scdn.co/image/ab67616100005174ab11499d0944de0ad6eebaae,https://open.spotify.com/artist/3D3rPrHQXf7RGhWPNtVNHk,
76,フローリア,Tomohisa Sako,0wqa4zlg4Ru1nVJRrOlx5B,さこともベスト,https://i.scdn.co/image/ab67616d00001e022e53848a7ec610f8ee8f9cbf,https://i.scdn.co/image/ab67616d000048512e53848a7ec610f8ee8f9cbf,https://open.spotify.com/album/4SAtYXS7r0jpaaz3yaROLG,2019-05-29,4.49,269440,36,https://open.spotify.com/track/0Dt9x4fkO7MFIuN08veU66,https://p.scdn.co/mp3-preview/486afec5d01858280bc10e39f52ae21d73fe405a?cid=d3f912bd0165481b94eea03be5fb6b38,41,33.0,https://i.scdn.co/image/ab6761610000f17836a7785f53935c37ccd563db,https://i.scdn.co/image/ab6761610000517436a7785f53935c37ccd563db,https://open.spotify.com/artist/0wqa4zlg4Ru1nVJRrOlx5B,Anime rock
77,僕たちの歌,Tomohisa Sako,0wqa4zlg4Ru1nVJRrOlx5B,僕たちの歌,https://i.scdn.co/image/ab67616d00001e02e286af0b7140db06bf853adf,https://i.scdn.co/image/ab67616d00004851e286af0b7140db06bf853adf,https://open.spotify.com/album/2w0hNjAxpO7PCgnAJCWhJM,2013-01-30,5.37,322000,33,https://open.spotify.com/track/6Zp8jTVNMeJh7QdLWcbBLq,https://p.scdn.co/mp3-preview/b17b61f9db4c0ec9b6d49ff9f0a7b4401e9610f1?cid=d3f912bd0165481b94eea03be5fb6b38,42,33.0,https://i.scdn.co/image/ab6761610000f17836a7785f53935c37ccd563db,https://i.scdn.co/image/ab6761610000517436a7785f53935c37ccd563db,https://open.spotify.com/artist/0wqa4zlg4Ru1nVJRrOlx5B,Anime rock
78,Blue Thermal,SHE'S,6TNooB9HDJ9Xs1GFPl2Fiv,Blue Thermal,https://i.scdn.co/image/ab67616d00001e0218771d2be7d403a76e625f5b,https://i.scdn.co/image/ab67616d0000485118771d2be7d403a76e625f5b,https://open.spotify.com/album/1O6XDOKkq4DcmHh5isj3Xh,2022-02-11,4.18,250805,33,https://open.spotify.com/track/2yNPrB2JepbAeIDxCItnbG,,43,46.0,https://i.scdn.co/image/ab6761610000f178e3db8c701961a20bef8f9256,https://i.scdn.co/image/ab67616100005174e3db8c701961a20bef8f9256,https://open.spotify.com/artist/6TNooB9HDJ9Xs1GFPl2Fiv,J-pixie
79,Blue Thermal,SHE'S,6TNooB9HDJ9Xs1GFPl2Fiv,Blue Thermal,https://i.scdn.co/image/ab67616d00001e0218771d2be7d403a76e625f5b,https://i.scdn.co/image/ab67616d0000485118771d2be7d403a76e625f5b,https://open.spotify.com/album/1O6XDOKkq4DcmHh5isj3Xh,2022-02-11,4.18,250805,33,https://open.spotify.com/track/2yNPrB2JepbAeIDxCItnbG,,43,46.0,https://i.scdn.co/image/ab6761610000f178e3db8c701961a20bef8f9256,https://i.scdn.co/image/ab67616100005174e3db8c701961a20bef8f9256,https://open.spotify.com/artist/6TNooB9HDJ9Xs1GFPl2Fiv,J-pop
80,Blue Thermal,SHE'S,6TNooB9HDJ9Xs1GFPl2Fiv,Blue Thermal,https://i.scdn.co/image/ab67616d00001e0218771d2be7d403a76e625f5b,https://i.scdn.co/image/ab67616d0000485118771d2be7d403a76e625f5b,https://open.spotify.com/album/1O6XDOKkq4DcmHh5isj3Xh,2022-02-11,4.18,250805,33,https://open.spotify.com/track/2yNPrB2JepbAeIDxCItnbG,,43,46.0,https://i.scdn.co/image/ab6761610000f178e3db8c701961a20bef8f9256,https://i.scdn.co/image/ab67616100005174e3db8c701961a20bef8f9256,https://open.spotify.com/artist/6TNooB9HDJ9Xs1GFPl2Fiv,J-rock
81,Blue Thermal,SHE'S,6TNooB9HDJ9Xs1GFPl2Fiv,Blue Thermal,https://i.scdn.co/image/ab67616d00001e0218771d2be7d403a76e625f5b,https://i.scdn.co/image/ab67616d0000485118771d2be7d403a76e625f5b,https://open.spotify.com/album/1O6XDOKkq4DcmHh5isj3Xh,2022-02-11,4.18,250805,33,https://open.spotify.com/track/2yNPrB2JepbAeIDxCItnbG,,43,46.0,https://i.scdn.co/image/ab6761610000f178e3db8c701961a20bef8f9256,https://i.scdn.co/image/ab67616100005174e3db8c701961a20bef8f9256,https://open.spotify.com/artist/6TNooB9HDJ9Xs1GFPl2Fiv,Japanese alternative rock
82,Endless Road,fumika,4FPhimiDlyEUsTSMWAUrhG,POWER OF VOICE,https://i.scdn.co/image/ab67616d00001e020f8845f83cb10e45f3a5f7d3,https://i.scdn.co/image/ab67616d000048510f8845f83cb10e45f3a5f7d3,https://open.spotify.com/album/02JlulyatIAn7oovDrateJ,2015-01-21,4.96,297680,31,https://open.spotify.com/track/15HluRvRGgCBCWkMnZPzAz,https://p.scdn.co/mp3-preview/c0513e2b819b8e6939b446958037f22fadbcd8ed?cid=d3f912bd0165481b94eea03be5fb6b38,44,26.0,https://i.scdn.co/image/ab6761610000f178002f5c9379118269e9b6ae98,https://i.scdn.co/image/ab67616100005174002f5c9379118269e9b6ae98,https://open.spotify.com/artist/4FPhimiDlyEUsTSMWAUrhG,J-poprock
83,Okaeri - Home and Dry ver.,Tani Yuuki,0B1ce3uNrzkdm76NXI4mhX,Okaeri,https://i.scdn.co/image/ab67616d00001e02b29a760e40e540af45fdb1e0,https://i.scdn.co/image/ab67616d00004851b29a760e40e540af45fdb1e0,https://open.spotify.com/album/3GJ0j5UOzd1YVIJ5r6TTvF,2022-11-09,3.67,220000,30,https://open.spotify.com/track/4WhJotugTwoXLsX1RMe6jG,https://p.scdn.co/mp3-preview/dcff146ae66f0cc21c83ab357c0139633b32d305?cid=d3f912bd0165481b94eea03be5fb6b38,45,64.0,https://i.scdn.co/image/ab6761610000f178482a6aba1014057d9c4f04dd,https://i.scdn.co/image/ab67616100005174482a6aba1014057d9c4f04dd,https://open.spotify.com/artist/0B1ce3uNrzkdm76NXI4mhX,J-pop
84,Okaeri - Home and Dry ver.,Tani Yuuki,0B1ce3uNrzkdm76NXI4mhX,Okaeri,https://i.scdn.co/image/ab67616d00001e02b29a760e40e540af45fdb1e0,https://i.scdn.co/image/ab67616d00004851b29a760e40e540af45fdb1e0,https://open.spotify.com/album/3GJ0j5UOzd1YVIJ5r6TTvF,2022-11-09,3.67,220000,30,https://open.spotify.com/track/4WhJotugTwoXLsX1RMe6jG,https://p.scdn.co/mp3-preview/dcff146ae66f0cc21c83ab357c0139633b32d305?cid=d3f912bd0165481b94eea03be5fb6b38,45,64.0,https://i.scdn.co/image/ab6761610000f178482a6aba1014057d9c4f04dd,https://i.scdn.co/image/ab67616100005174482a6aba1014057d9c4f04dd,https://open.spotify.com/artist/0B1ce3uNrzkdm76NXI4mhX,Japanese teen pop
85,Sansantaruya,Tani Yuuki,0B1ce3uNrzkdm76NXI4mhX,Sansantaruya,https://i.scdn.co/image/ab67616d00001e02b48c82cbb1b5d6869a1b341f,https://i.scdn.co/image/ab67616d00004851b48c82cbb1b5d6869a1b341f,https://open.spotify.com/album/7JihRr3RNTdxNkzWHHdL8f,2023-01-01,3.6,216000,29,https://open.spotify.com/track/0RZRrJnxUtLHXDX0jyEB5g,https://p.scdn.co/mp3-preview/6959259ed6d13465e561481ca391514d2007acf0?cid=d3f912bd0165481b94eea03be5fb6b38,46,64.0,https://i.scdn.co/image/ab6761610000f178482a6aba1014057d9c4f04dd,https://i.scdn.co/image/ab67616100005174482a6aba1014057d9c4f04dd,https://open.spotify.com/artist/0B1ce3uNrzkdm76NXI4mhX,J-pop
86,Sansantaruya,Tani Yuuki,0B1ce3uNrzkdm76NXI4mhX,Sansantaruya,https://i.scdn.co/image/ab67616d00001e02b48c82cbb1b5d6869a1b341f,https://i.scdn.co/image/ab67616d00004851b48c82cbb1b5d6869a1b341f,https://open.spotify.com/album/7JihRr3RNTdxNkzWHHdL8f,2023-01-01,3.6,216000,29,https://open.spotify.com/track/0RZRrJnxUtLHXDX0jyEB5g,https://p.scdn.co/mp3-preview/6959259ed6d13465e561481ca391514d2007acf0?cid=d3f912bd0165481b94eea03be5fb6b38,46,64.0,https://i.scdn.co/image/ab6761610000f178482a6aba1014057d9c4f04dd,https://i.scdn.co/image/ab67616100005174482a6aba1014057d9c4f04dd,https://open.spotify.com/artist/0B1ce3uNrzkdm76NXI4mhX,Japanese teen pop
87,MELODIC ROAD MOVIE,"Konomi Suzuki', 'Kashitaro Ito","3O0kLS5sLZ41XZRxjBKmLF', '3i7tuzRfutJGAUowspOM1f",ULTRA FLASH,https://i.scdn.co/image/ab67616d00001e02668fa3c6e60ef2375a87ed12,https://i.scdn.co/image/ab67616d00004851668fa3c6e60ef2375a87ed12,https://open.spotify.com/album/1KodmgSv3GB4xEneIHH6ES,2022-05-25,4.15,249100,24,https://open.spotify.com/track/54iwpwHk42twespp84NnaH,https://p.scdn.co/mp3-preview/f6b4e4c0ef1946b4dcaa85eac8ec81f18bd77b0b?cid=d3f912bd0165481b94eea03be5fb6b38,47,,,,,
88,Rewrite,Hakubi,1vgwCsZx2um1wmTgP5EkZj,Rewrite,https://i.scdn.co/image/ab67616d00001e02bd66874b9d24d851471680ee,https://i.scdn.co/image/ab67616d00004851bd66874b9d24d851471680ee,https://open.spotify.com/album/1WnQRxx0vunvH4cCao9M80,2023-01-15,3.99,239310,19,https://open.spotify.com/track/0DzFrnh7NGcEv8YGfbxYFr,https://p.scdn.co/mp3-preview/0ccbc50cb531054e189059b01d66c5f831e65168?cid=d3f912bd0165481b94eea03be5fb6b38,48,31.0,https://i.scdn.co/image/ab6761610000f1787ec8cac66fd6525e07a7e456,https://i.scdn.co/image/ab676161000051747ec8cac66fd6525e07a7e456,https://open.spotify.com/artist/1vgwCsZx2um1wmTgP5EkZj,Japanese alternative rock
89,君の街へ,ASCA,5pjjlQXYjoMFWdjdKOre9s,百希夜行,https://i.scdn.co/image/ab67616d00001e02d23727f2fe6afbdd7999e74a,https://i.scdn.co/image/ab67616d00004851d23727f2fe6afbdd7999e74a,https://open.spotify.com/album/3WllEI0mCP1Z5q2eaL8Dyo,2021-01-27,4.35,260946,15,https://open.spotify.com/track/7kwciyxxpKbVGDyOMo9K2b,https://p.scdn.co/mp3-preview/fcd3aa63d68b385e84de3e809f3300a0dc0cbd0b?cid=d3f912bd0165481b94eea03be5fb6b38,49,48.0,https://i.scdn.co/image/ab6761610000f178a90ae36793e4b8685fdac888,https://i.scdn.co/image/ab67616100005174a90ae36793e4b8685fdac888,https://open.spotify.com/artist/5pjjlQXYjoMFWdjdKOre9s,Anime
90,君の街へ,ASCA,5pjjlQXYjoMFWdjdKOre9s,百希夜行,https://i.scdn.co/image/ab67616d00001e02d23727f2fe6afbdd7999e74a,https://i.scdn.co/image/ab67616d00004851d23727f2fe6afbdd7999e74a,https://open.spotify.com/album/3WllEI0mCP1Z5q2eaL8Dyo,2021-01-27,4.35,260946,15,https://open.spotify.com/track/7kwciyxxpKbVGDyOMo9K2b,https://p.scdn.co/mp3-preview/fcd3aa63d68b385e84de3e809f3300a0dc0cbd0b?cid=d3f912bd0165481b94eea03be5fb6b38,49,48.0,https://i.scdn.co/image/ab6761610000f178a90ae36793e4b8685fdac888,https://i.scdn.co/image/ab67616100005174a90ae36793e4b8685fdac888,https://open.spotify.com/artist/5pjjlQXYjoMFWdjdKOre9s,Anime rock
91,君の街へ,ASCA,5pjjlQXYjoMFWdjdKOre9s,百希夜行,https://i.scdn.co/image/ab67616d00001e02d23727f2fe6afbdd7999e74a,https://i.scdn.co/image/ab67616d00004851d23727f2fe6afbdd7999e74a,https://open.spotify.com/album/3WllEI0mCP1Z5q2eaL8Dyo,2021-01-27,4.35,260946,15,https://open.spotify.com/track/7kwciyxxpKbVGDyOMo9K2b,https://p.scdn.co/mp3-preview/fcd3aa63d68b385e84de3e809f3300a0dc0cbd0b?cid=d3f912bd0165481b94eea03be5fb6b38,49,48.0,https://i.scdn.co/image/ab6761610000f178a90ae36793e4b8685fdac888,https://i.scdn.co/image/ab67616100005174a90ae36793e4b8685fdac888,https://open.spotify.com/artist/5pjjlQXYjoMFWdjdKOre9s,J-pixie
92,Chiisana koro kara,Kashitaro Ito,3i7tuzRfutJGAUowspOM1f,From Far East 21,https://i.scdn.co/image/ab67616d00001e022ba44cec33ecfaa32160146d,https://i.scdn.co/image/ab67616d000048512ba44cec33ecfaa32160146d,https://open.spotify.com/album/1xvFtQ0jixG3VECOqOH2cd,2018-12-21,5.24,314173,8,https://open.spotify.com/track/6xDlGLQ9wrc60nJe7i6Bzt,https://p.scdn.co/mp3-preview/9389eb4f695247e4cd746f53f472d5661b41c2e0?cid=d3f912bd0165481b94eea03be5fb6b38,50,38.0,https://i.scdn.co/image/ab6761610000f1784111b1cba48ba33c6b98e7bf,https://i.scdn.co/image/ab676161000051744111b1cba48ba33c6b98e7bf,https://open.spotify.com/artist/3i7tuzRfutJGAUowspOM1f,Anime rock
